N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto,Mes,Dias hasta próxima compra,Hora
577826,2021-11-22 09:43:00,17600.0,United Kingdom,144,161.67,2021-11,,9
550184,2021-04-14 18:02:00,17601.0,United Kingdom,103,116.01,2021-04,,18
541596,2021-01-19 16:18:00,17602.0,United Kingdom,155,185.92,2021-01,,16
541596,2021-01-19 16:19:00,17602.0,United Kingdom,644,581.13,2021-01,0.0,16
562595,2021-08-07 15:52:00,17602.0,United Kingdom,102,142.5,2021-08,199.0,15
566913,2021-09-15 14:07:00,17602.0,United Kingdom,901,1244.44,2021-09,38.0,14
573151,2021-10-27 20:09:00,17602.0,United Kingdom,808,1090.93,2021-10,42.0,20
576860,2021-11-16 15:58:00,17602.0,United Kingdom,639,769.36,2021-11,19.0,15
581146,2021-12-07 13:53:00,17602.0,United Kingdom,902,1088.69,2021-12,20.0,13
567868,2021-09-22 14:18:00,17603.0,United Kingdom,74,394.72,2021-09,,14
542727,2021-01-31 15:09:00,17604.0,United Kingdom,54,136.24,2021-01,,15
552183,2021-05-06 13:43:00,17604.0,United Kingdom,115,173.12,2021-05,94.0,13
574686,2021-11-06 13:00:00,17608.0,United Kingdom,228,187.62,2021-11,,13
574688,2021-11-06 13:06:00,17608.0,United Kingdom,4,5.8,2021-11,0.0,13
541265,2021-01-16 16:23:00,17609.0,United Kingdom,225,430.04,2021-01,,16
543645,2021-02-10 17:54:00,17609.0,United Kingdom,46,107.65,2021-02,25.0,17
568566,2021-09-27 17:47:00,17609.0,United Kingdom,86,213.35,2021-09,228.0,17
573345,2021-10-30 12:14:00,17609.0,United Kingdom,353,331.21,2021-10,32.0,12
573349,2021-10-30 12:28:00,17609.0,United Kingdom,13,29.97,2021-10,0.0,12
538637,2020-12-13 13:52:00,17611.0,United Kingdom,129,244.19,2020-12,,13
541593,2021-01-19 15:20:00,17611.0,United Kingdom,235,321.4,2021-01,37.0,15
541848,2021-01-23 13:31:00,17611.0,United Kingdom,367,497.48,2021-01,3.0,13
546429,2021-03-13 15:25:00,17611.0,United Kingdom,373,371.37,2021-03,49.0,15
549713,2021-04-11 14:11:00,17611.0,United Kingdom,141,282.4,2021-04,28.0,14
554112,2021-05-22 14:44:00,17611.0,United Kingdom,176,305.1,2021-05,41.0,14
557896,2021-06-23 14:22:00,17611.0,United Kingdom,43,114.88,2021-06,31.0,14
559317,2021-07-07 14:03:00,17611.0,United Kingdom,137,285.83,2021-07,13.0,14
562604,2021-08-08 10:51:00,17611.0,United Kingdom,270,301.6,2021-08,31.0,10
568655,2021-09-28 12:20:00,17611.0,United Kingdom,167,292.47,2021-09,51.0,12
573285,2021-10-28 14:38:00,17611.0,United Kingdom,42,118.9,2021-10,30.0,14
574089,2021-11-03 09:07:00,17611.0,United Kingdom,162,300.1,2021-11,5.0,9
575186,2021-11-09 09:01:00,17611.0,United Kingdom,187,242.45,2021-11,5.0,9
580286,2021-12-02 13:28:00,17611.0,United Kingdom,74,176.88,2021-12,23.0,13
580288,2021-12-02 13:29:00,17611.0,United Kingdom,57,129.17,2021-12,0.0,13
543993,2021-02-15 10:40:00,17612.0,United Kingdom,178,305.46,2021-02,,10
552353,2021-05-09 12:14:00,17612.0,United Kingdom,309,360.29,2021-05,83.0,12
560053,2021-07-14 15:44:00,17612.0,United Kingdom,261,366.31,2021-07,66.0,15
563755,2021-08-19 10:58:00,17612.0,United Kingdom,286,306.81,2021-08,35.0,10
565593,2021-09-05 14:07:00,17612.0,United Kingdom,307,344.07,2021-09,17.0,14
571486,2021-10-17 14:59:00,17612.0,United Kingdom,467,365.51,2021-10,42.0,14
543293,2021-02-07 11:20:00,17613.0,United Kingdom,332,586.8,2021-02,,11
544836,2021-02-24 10:25:00,17613.0,United Kingdom,175,310.71,2021-02,16.0,10
547357,2021-03-22 12:15:00,17613.0,United Kingdom,441,493.11,2021-03,26.0,12
548552,2021-04-01 09:06:00,17613.0,United Kingdom,71,239.75,2021-04,9.0,9
551142,2021-04-26 13:22:00,17613.0,United Kingdom,221,426.4,2021-04,25.0,13
554980,2021-05-29 11:59:00,17613.0,United Kingdom,16,55.2,2021-05,32.0,11
554981,2021-05-29 12:06:00,17613.0,United Kingdom,210,415.04,2021-05,0.0,12
557849,2021-06-23 10:52:00,17613.0,United Kingdom,145,308.35,2021-06,24.0,10
563206,2021-08-14 12:08:00,17613.0,United Kingdom,62,155.93,2021-08,52.0,12
567303,2021-09-19 13:20:00,17613.0,United Kingdom,376,789.84,2021-09,36.0,13
572930,2021-10-27 10:01:00,17613.0,United Kingdom,237,371.87,2021-10,37.0,10
572931,2021-10-27 10:02:00,17613.0,United Kingdom,47,109.25,2021-10,0.0,10
576917,2021-11-17 10:40:00,17613.0,United Kingdom,143,289.1,2021-11,21.0,10
576922,2021-11-17 10:51:00,17613.0,United Kingdom,20,7.8,2021-11,0.0,10
571105,2021-10-13 16:01:00,17614.0,United Kingdom,238,390.07,2021-10,,16
551535,2021-05-01 15:33:00,17615.0,United Kingdom,69,153.75,2021-05,,15
553917,2021-05-20 08:30:00,17615.0,United Kingdom,41,118.55,2021-05,18.0,8
562015,2021-08-01 14:06:00,17615.0,United Kingdom,30,57.3,2021-08,73.0,14
537460,2020-12-07 10:04:00,17616.0,United Kingdom,128,326.4,2020-12,,10
548217,2021-03-30 09:31:00,17616.0,United Kingdom,32,81.6,2021-03,112.0,9
557255,2021-06-19 10:11:00,17616.0,United Kingdom,64,163.2,2021-06,81.0,10
538517,2020-12-12 16:05:00,17618.0,United Kingdom,161,320.28,2020-12,,16
548988,2021-04-05 13:07:00,17618.0,United Kingdom,86,346.5,2021-04,113.0,13
580401,2021-12-04 11:50:00,17618.0,United Kingdom,84,304.8,2021-12,242.0,11
542719,2021-01-31 14:18:00,17619.0,United Kingdom,127,218.52,2021-01,,14
570601,2021-10-11 12:08:00,17620.0,United Kingdom,60,81.44,2021-10,,12
539594,2020-12-20 13:31:00,17621.0,United Kingdom,92,239.4,2020-12,,13
542708,2021-01-31 13:07:00,17621.0,United Kingdom,218,662.38,2021-01,41.0,13
577396,2021-11-18 17:11:00,17621.0,United Kingdom,204,478.12,2021-11,291.0,17
574836,2021-11-07 11:32:00,17623.0,United Kingdom,265,527.05,2021-11,,11
552023,2021-05-05 17:59:00,17624.0,United Kingdom,312,400.3,2021-05,,17
578701,2021-11-25 10:52:00,17624.0,United Kingdom,242,443.18,2021-11,203.0,10
547860,2021-03-27 12:21:00,17625.0,United Kingdom,382,549.68,2021-03,,12
560996,2021-07-22 13:53:00,17625.0,United Kingdom,465,685.1,2021-07,117.0,13
571841,2021-10-19 12:21:00,17625.0,United Kingdom,151,384.42,2021-10,88.0,12
577740,2021-11-21 13:36:00,17625.0,United Kingdom,200,427.8,2021-11,33.0,13
567343,2021-09-19 15:21:00,17628.0,United Kingdom,79,75.75,2021-09,,15
538901,2020-12-15 09:58:00,17629.0,United Kingdom,115,238.65,2020-12,,9
548701,2021-04-03 11:36:00,17629.0,United Kingdom,219,266.36,2021-04,109.0,11
552371,2021-05-09 12:28:00,17629.0,United Kingdom,110,101.18,2021-05,36.0,12
557568,2021-06-21 10:40:00,17629.0,United Kingdom,190,108.94,2021-06,42.0,10
563028,2021-08-11 14:16:00,17629.0,United Kingdom,31,83.25,2021-08,51.0,14
569417,2021-10-04 10:29:00,17629.0,United Kingdom,372,593.79,2021-10,53.0,10
577801,2021-11-21 17:04:00,17629.0,United Kingdom,298,82.5,2021-11,48.0,17
580395,2021-12-04 10:56:00,17629.0,United Kingdom,294,339.45,2021-12,12.0,10
550918,2021-04-21 14:03:00,17630.0,United Kingdom,112,335.5,2021-04,,14
557860,2021-06-23 11:58:00,17630.0,United Kingdom,46,168.1,2021-06,62.0,11
550913,2021-04-21 13:22:00,17631.0,United Kingdom,92,302.55,2021-04,,13
561190,2021-07-25 13:37:00,17631.0,United Kingdom,93,113.95,2021-07,95.0,13
581224,2021-12-08 09:47:00,17631.0,United Kingdom,149,111.83,2021-12,135.0,9
563071,2021-08-11 15:43:00,17633.0,United Kingdom,163,332.89,2021-08,,15
564746,2021-08-28 15:58:00,17633.0,United Kingdom,112,315.72,2021-08,17.0,15
568829,2021-09-29 11:33:00,17633.0,United Kingdom,223,355.89,2021-09,31.0,11
575078,2021-11-08 13:25:00,17633.0,United Kingdom,146,320.34,2021-11,40.0,13
540288,2021-01-06 12:45:00,17634.0,United Kingdom,165,785.65,2021-01,,12
545830,2021-03-07 13:10:00,17634.0,United Kingdom,125,455.04,2021-03,60.0,13
550481,2021-04-18 14:08:00,17634.0,United Kingdom,33,164.75,2021-04,42.0,14
552444,2021-05-09 13:10:00,17634.0,United Kingdom,63,172.18,2021-05,20.0,13
552712,2021-05-11 08:34:00,17634.0,United Kingdom,71,237.05,2021-05,1.0,8
562792,2021-08-09 14:18:00,17634.0,United Kingdom,130,105.99,2021-08,90.0,14
566025,2021-09-08 12:55:00,17634.0,United Kingdom,65,159.79,2021-09,29.0,12
572282,2021-10-23 11:39:00,17634.0,United Kingdom,84,147.86,2021-10,44.0,11
574250,2021-11-03 13:09:00,17634.0,United Kingdom,104,133.66,2021-11,11.0,13
577543,2021-11-20 14:40:00,17636.0,United Kingdom,182,285.56,2021-11,,14
563442,2021-08-16 13:25:00,17637.0,United Kingdom,215,338.95,2021-08,,13
575069,2021-11-08 12:51:00,17637.0,United Kingdom,65,208.11,2021-11,83.0,12
546006,2021-03-08 15:22:00,17639.0,United Kingdom,49,108.5,2021-03,,15
566618,2021-09-14 09:13:00,17640.0,United Kingdom,250,621.66,2021-09,,9
557021,2021-06-16 12:55:00,17642.0,United Kingdom,284,395.3,2021-06,,12
563097,2021-08-12 09:11:00,17642.0,United Kingdom,190,316.99,2021-08,56.0,9
536556,2020-12-01 14:38:00,17643.0,United Kingdom,71,101.55,2020-12,,14
547567,2021-03-24 09:44:00,17644.0,United Kingdom,253,442.47,2021-03,,9
554015,2021-05-20 13:14:00,17644.0,United Kingdom,225,400.0,2021-05,57.0,13
554018,2021-05-20 13:15:00,17644.0,United Kingdom,34,79.3,2021-05,0.0,13
556746,2021-06-14 12:08:00,17644.0,United Kingdom,15,32.55,2021-06,24.0,12
559925,2021-07-13 16:47:00,17644.0,United Kingdom,135,316.85,2021-07,29.0,16
559926,2021-07-13 16:48:00,17644.0,United Kingdom,24,39.6,2021-07,0.0,16
563034,2021-08-11 14:53:00,17644.0,United Kingdom,212,314.86,2021-08,28.0,14
567822,2021-09-22 12:54:00,17644.0,United Kingdom,454,507.04,2021-09,41.0,12
574284,2021-11-03 15:01:00,17644.0,United Kingdom,145,312.75,2021-11,42.0,15
574286,2021-11-03 15:02:00,17644.0,United Kingdom,40,117.46,2021-11,0.0,15
581401,2021-12-08 13:43:00,17644.0,United Kingdom,256,332.76,2021-12,34.0,13
538080,2020-12-09 14:28:00,17646.0,United Kingdom,110,251.0,2020-12,,14
545469,2021-03-03 10:09:00,17646.0,United Kingdom,85,345.85,2021-03,83.0,10
551835,2021-05-04 13:17:00,17646.0,United Kingdom,128,411.54,2021-05,62.0,13
569697,2021-10-05 15:38:00,17647.0,United Kingdom,30,133.06,2021-10,,15
548733,2021-04-04 10:29:00,17648.0,United Kingdom,169,583.87,2021-04,,10
555025,2021-05-31 11:21:00,17648.0,United Kingdom,114,474.02,2021-05,57.0,11
555028,2021-05-31 11:22:00,17648.0,United Kingdom,6,49.5,2021-05,0.0,11
570255,2021-10-10 09:41:00,17648.0,United Kingdom,198,690.11,2021-10,131.0,9
561077,2021-07-24 15:53:00,17649.0,United Kingdom,399,868.49,2021-07,,15
577338,2021-11-18 14:52:00,17650.0,United Kingdom,150,166.08,2021-11,,14
556935,2021-06-15 15:57:00,17651.0,United Kingdom,283,360.9,2021-06,,15
557805,2021-06-23 10:27:00,17651.0,United Kingdom,192,344.1,2021-06,7.0,10
559171,2021-07-07 08:21:00,17651.0,United Kingdom,195,377.61,2021-07,13.0,8
559172,2021-07-07 08:22:00,17651.0,United Kingdom,12,65.4,2021-07,0.0,8
567533,2021-09-21 09:45:00,17651.0,United Kingdom,408,652.85,2021-09,76.0,9
569900,2021-10-06 16:17:00,17651.0,United Kingdom,1261,915.49,2021-10,15.0,16
572025,2021-10-20 11:30:00,17651.0,United Kingdom,243,333.01,2021-10,13.0,11
573319,2021-10-30 10:18:00,17651.0,United Kingdom,177,300.41,2021-10,9.0,10
575062,2021-11-08 12:30:00,17651.0,United Kingdom,190,303.28,2021-11,9.0,12
579062,2021-11-28 10:29:00,17651.0,United Kingdom,151,291.95,2021-11,19.0,10
545534,2021-03-03 14:05:00,17652.0,United Kingdom,98,222.3,2021-03,,14
550656,2021-04-20 08:07:00,17652.0,United Kingdom,312,409.94,2021-04,47.0,8
555350,2021-06-02 12:08:00,17652.0,United Kingdom,388,811.36,2021-06,43.0,12
556253,2021-06-09 16:55:00,17652.0,United Kingdom,30,185.8,2021-06,7.0,16
557891,2021-06-23 14:05:00,17652.0,United Kingdom,437,720.03,2021-06,13.0,14
560397,2021-07-18 14:04:00,17652.0,United Kingdom,204,364.14,2021-07,24.0,14
567138,2021-09-16 14:39:00,17652.0,United Kingdom,189,488.45,2021-09,60.0,14
569329,2021-10-03 13:03:00,17652.0,United Kingdom,195,441.82,2021-10,16.0,13
570413,2021-10-10 13:13:00,17652.0,United Kingdom,130,421.05,2021-10,7.0,13
573104,2021-10-27 14:59:00,17652.0,United Kingdom,277,353.39,2021-10,17.0,14
574557,2021-11-04 15:35:00,17652.0,United Kingdom,108,165.32,2021-11,8.0,15
576215,2021-11-14 12:55:00,17652.0,United Kingdom,141,284.12,2021-11,9.0,12
563060,2021-08-11 15:24:00,17653.0,United Kingdom,297,163.24,2021-08,,15
565126,2021-09-01 12:17:00,17653.0,United Kingdom,390,180.1,2021-09,20.0,12
573913,2021-11-01 15:49:00,17653.0,United Kingdom,334,569.82,2021-11,61.0,15
574242,2021-11-03 12:46:00,17653.0,United Kingdom,388,294.4,2021-11,1.0,12
545835,2021-03-07 13:17:00,17654.0,United Kingdom,41,117.55,2021-03,,13
537866,2020-12-08 16:45:00,17655.0,United Kingdom,274,676.1,2020-12,,16
543462,2021-02-08 13:39:00,17655.0,United Kingdom,130,313.9,2021-02,61.0,13
545074,2021-02-28 09:28:00,17655.0,United Kingdom,278,306.7,2021-02,19.0,9
553166,2021-05-13 16:14:00,17655.0,United Kingdom,46,306.0,2021-05,74.0,16
563252,2021-08-15 11:59:00,17655.0,United Kingdom,105,300.63,2021-08,93.0,11
573382,2021-10-30 14:15:00,17655.0,United Kingdom,125,287.87,2021-10,76.0,14
579307,2021-11-29 11:34:00,17655.0,United Kingdom,158,447.74,2021-11,29.0,11
562145,2021-08-03 10:45:00,17656.0,United Kingdom,152,341.58,2021-08,,10
563552,2021-08-17 13:06:00,17656.0,United Kingdom,71,267.15,2021-08,14.0,13
564480,2021-08-25 13:24:00,17656.0,United Kingdom,240,318.92,2021-08,8.0,13
566439,2021-09-12 15:14:00,17656.0,United Kingdom,28,132.4,2021-09,18.0,15
568526,2021-09-27 13:04:00,17656.0,United Kingdom,908,614.64,2021-09,14.0,13
553001,2021-05-12 15:23:00,17658.0,United Kingdom,216,317.6,2021-05,,15
576196,2021-11-14 12:07:00,17658.0,United Kingdom,400,277.82,2021-11,185.0,12
536808,2020-12-02 16:46:00,17659.0,United Kingdom,64,247.8,2020-12,,16
539306,2020-12-16 17:38:00,17659.0,United Kingdom,21,112.15,2020-12,14.0,17
543901,2021-02-14 12:13:00,17659.0,United Kingdom,28,115.0,2021-02,59.0,12
554371,2021-05-24 10:42:00,17659.0,United Kingdom,451,595.29,2021-05,98.0,10
555939,2021-06-08 09:58:00,17659.0,United Kingdom,30,57.78,2021-06,14.0,9
557873,2021-06-23 12:51:00,17659.0,United Kingdom,3,14.85,2021-06,15.0,12
562217,2021-08-03 14:06:00,17659.0,United Kingdom,158,318.24,2021-08,41.0,14
564075,2021-08-22 15:22:00,17659.0,United Kingdom,36,89.44,2021-08,19.0,15
564967,2021-08-31 15:13:00,17659.0,United Kingdom,30,102.48,2021-08,8.0,15
570649,2021-10-11 13:12:00,17659.0,United Kingdom,160,308.86,2021-10,40.0,13
576589,2021-11-15 14:29:00,17659.0,United Kingdom,367,437.79,2021-11,35.0,14
578026,2021-11-22 13:29:00,17659.0,United Kingdom,177,599.78,2021-11,6.0,13
560861,2021-07-21 13:37:00,17660.0,United Kingdom,130,196.0,2021-07,,13
545021,2021-02-25 14:11:00,17663.0,United Kingdom,179,371.39,2021-02,,14
550528,2021-04-19 10:49:00,17663.0,United Kingdom,81,188.87,2021-04,52.0,10
554656,2021-05-25 13:36:00,17663.0,United Kingdom,85,230.55,2021-05,36.0,13
559420,2021-07-08 11:52:00,17663.0,United Kingdom,80,225.72,2021-07,43.0,11
567111,2021-09-16 13:37:00,17663.0,United Kingdom,170,271.28,2021-09,70.0,13
573945,2021-11-02 10:44:00,17663.0,United Kingdom,103,211.47,2021-11,46.0,10
576089,2021-11-14 08:56:00,17663.0,United Kingdom,99,303.63,2021-11,11.0,8
552835,2021-05-11 14:17:00,17664.0,United Kingdom,409,326.19,2021-05,,14
577689,2021-11-21 11:29:00,17664.0,United Kingdom,195,278.45,2021-11,193.0,11
569579,2021-10-05 11:06:00,17666.0,United Kingdom,356,409.08,2021-10,,11
580738,2021-12-06 09:06:00,17666.0,United Kingdom,240,319.08,2021-12,61.0,9
543821,2021-02-14 09:24:00,17667.0,United Kingdom,483,928.05,2021-02,,9
552990,2021-05-12 15:17:00,17667.0,United Kingdom,210,366.5,2021-05,87.0,15
553000,2021-05-12 15:21:00,17667.0,United Kingdom,32,62.12,2021-05,0.0,15
558642,2021-07-01 09:47:00,17667.0,United Kingdom,182,394.34,2021-07,49.0,9
569520,2021-10-04 14:32:00,17667.0,United Kingdom,130,304.5,2021-10,95.0,14
573900,2021-11-01 14:45:00,17668.0,United Kingdom,31,161.85,2021-11,,14
581397,2021-12-08 13:25:00,17668.0,United Kingdom,62,185.9,2021-12,36.0,13
548730,2021-04-04 10:11:00,17669.0,United Kingdom,234,475.5,2021-04,,10
549992,2021-04-14 08:14:00,17669.0,United Kingdom,320,516.0,2021-04,9.0,8
553144,2021-05-13 13:29:00,17669.0,United Kingdom,338,619.5,2021-05,29.0,13
557763,2021-06-22 14:10:00,17669.0,United Kingdom,300,453.72,2021-06,40.0,14
562788,2021-08-09 13:48:00,17669.0,United Kingdom,206,368.5,2021-08,47.0,13
566875,2021-09-15 13:43:00,17669.0,United Kingdom,398,761.5,2021-09,36.0,13
573157,2021-10-28 08:53:00,17669.0,United Kingdom,120,212.0,2021-10,42.0,8
550999,2021-04-26 09:12:00,17670.0,United Kingdom,110,205.7,2021-04,,9
538079,2020-12-09 14:27:00,17671.0,United Kingdom,190,394.18,2020-12,,14
553012,2021-05-12 18:13:00,17671.0,United Kingdom,121,392.55,2021-05,154.0,18
558995,2021-07-05 12:03:00,17671.0,United Kingdom,213,311.82,2021-07,53.0,12
578433,2021-11-24 12:21:00,17671.0,United Kingdom,248,474.16,2021-11,142.0,12
543116,2021-02-03 13:29:00,17672.0,United Kingdom,643,1177.84,2021-02,,13
572082,2021-10-20 14:18:00,17672.0,United Kingdom,1047,2000.33,2021-10,259.0,14
541856,2021-01-23 15:16:00,17673.0,United Kingdom,453,402.42,2021-01,,15
546951,2021-03-18 11:30:00,17673.0,United Kingdom,302,377.64,2021-03,53.0,11
555653,2021-06-06 14:12:00,17673.0,United Kingdom,202,287.19,2021-06,80.0,14
558570,2021-06-30 14:38:00,17673.0,United Kingdom,130,142.52,2021-06,24.0,14
569470,2021-10-04 12:25:00,17673.0,United Kingdom,307,306.88,2021-10,95.0,12
581378,2021-12-08 12:50:00,17673.0,United Kingdom,93,112.47,2021-12,65.0,12
537244,2020-12-06 10:20:00,17674.0,United Kingdom,349,300.66,2020-12,,10
568320,2021-09-26 13:35:00,17674.0,United Kingdom,323,250.38,2021-09,294.0,13
537609,2020-12-07 13:22:00,17675.0,United Kingdom,236,617.12,2020-12,,13
538176,2020-12-10 09:48:00,17675.0,United Kingdom,152,402.0,2020-12,2.0,9
540120,2021-01-05 10:08:00,17675.0,United Kingdom,408,969.36,2021-01,26.0,10
542780,2021-02-01 09:38:00,17675.0,United Kingdom,270,698.6,2021-02,26.0,9
543746,2021-02-11 13:50:00,17675.0,United Kingdom,85,324.25,2021-02,10.0,13
544810,2021-02-23 15:53:00,17675.0,United Kingdom,203,635.41,2021-02,12.0,15
546555,2021-03-15 09:22:00,17675.0,United Kingdom,271,696.85,2021-03,19.0,9
548154,2021-03-29 13:06:00,17675.0,United Kingdom,173,465.7,2021-03,14.0,13
549998,2021-04-14 08:49:00,17675.0,United Kingdom,244,498.16,2021-04,15.0,8
551301,2021-04-27 14:49:00,17675.0,United Kingdom,386,1007.4,2021-04,13.0,14
551893,2021-05-05 10:07:00,17675.0,United Kingdom,222,464.3,2021-05,7.0,10
553845,2021-05-19 12:38:00,17675.0,United Kingdom,216,727.0,2021-05,14.0,12
555536,2021-06-05 12:28:00,17675.0,United Kingdom,86,239.46,2021-06,16.0,12
556727,2021-06-14 11:33:00,17675.0,United Kingdom,234,555.8,2021-06,8.0,11
558481,2021-06-30 09:02:00,17675.0,United Kingdom,149,483.01,2021-06,15.0,9
559791,2021-07-12 12:24:00,17675.0,United Kingdom,170,527.3,2021-07,12.0,12
560716,2021-07-20 13:26:00,17675.0,United Kingdom,600,1532.76,2021-07,8.0,13
561115,2021-07-25 12:12:00,17675.0,United Kingdom,113,252.4,2021-07,4.0,12
562146,2021-08-03 10:45:00,17675.0,United Kingdom,272,614.78,2021-08,8.0,10
562841,2021-08-09 16:42:00,17675.0,United Kingdom,228,392.06,2021-08,6.0,16
562842,2021-08-09 16:44:00,17675.0,United Kingdom,58,245.8,2021-08,0.0,16
563912,2021-08-21 12:58:00,17675.0,United Kingdom,383,962.09,2021-08,11.0,12
564849,2021-08-30 15:42:00,17675.0,United Kingdom,396,762.58,2021-08,9.0,15
569110,2021-09-30 12:44:00,17675.0,United Kingdom,396,1025.78,2021-09,30.0,12
569111,2021-09-30 12:45:00,17675.0,United Kingdom,12,25.2,2021-09,0.0,12
573556,2021-10-31 13:51:00,17675.0,United Kingdom,334,764.32,2021-10,31.0,13
574062,2021-11-02 14:30:00,17675.0,United Kingdom,640,1183.9,2021-11,2.0,14
577318,2021-11-18 13:42:00,17675.0,United Kingdom,457,1072.73,2021-11,15.0,13
577601,2021-11-21 08:31:00,17675.0,United Kingdom,444,978.58,2021-11,2.0,8
580105,2021-12-01 15:24:00,17675.0,United Kingdom,198,520.66,2021-12,10.0,15
581452,2021-12-08 18:03:00,17675.0,United Kingdom,324,728.92,2021-12,7.0,18
537815,2020-12-08 13:49:00,17676.0,United Kingdom,158,300.7,2020-12,,13
561914,2021-08-01 11:13:00,17676.0,United Kingdom,134,182.66,2021-08,235.0,11
562533,2021-08-05 14:36:00,17676.0,United Kingdom,10,16.5,2021-08,4.0,14
564058,2021-08-22 14:23:00,17676.0,United Kingdom,166,230.98,2021-08,16.0,14
570842,2021-10-12 14:21:00,17676.0,United Kingdom,248,309.24,2021-10,50.0,14
580685,2021-12-05 15:16:00,17676.0,United Kingdom,216,347.6,2021-12,54.0,15
537227,2020-12-06 08:42:00,17677.0,United Kingdom,700,922.4,2020-12,,8
537228,2020-12-06 08:43:00,17677.0,United Kingdom,12,25.2,2020-12,0.0,8
537229,2020-12-06 08:44:00,17677.0,United Kingdom,12,17.4,2020-12,0.0,8
537766,2020-12-08 12:08:00,17677.0,United Kingdom,288,651.6,2020-12,2.0,12
542093,2021-01-25 12:46:00,17677.0,United Kingdom,196,500.1,2021-01,48.0,12
543731,2021-02-11 11:57:00,17677.0,United Kingdom,422,612.25,2021-02,16.0,11
548367,2021-03-30 15:51:00,17677.0,United Kingdom,861,1337.78,2021-03,47.0,15
548368,2021-03-30 15:52:00,17677.0,United Kingdom,40,70.92,2021-03,0.0,15
550005,2021-04-14 09:58:00,17677.0,United Kingdom,200,310.0,2021-04,14.0,9
552811,2021-05-11 12:43:00,17677.0,United Kingdom,995,1798.33,2021-05,27.0,12
552815,2021-05-11 12:46:00,17677.0,United Kingdom,1,16.95,2021-05,0.0,12
557214,2021-06-17 12:20:00,17677.0,United Kingdom,544,964.77,2021-06,36.0,12
557215,2021-06-17 12:22:00,17677.0,United Kingdom,90,68.22,2021-06,0.0,12
557216,2021-06-17 12:23:00,17677.0,United Kingdom,24,42.42,2021-06,0.0,12
560718,2021-07-20 13:30:00,17677.0,United Kingdom,1005,1682.59,2021-07,33.0,13
560720,2021-07-20 13:31:00,17677.0,United Kingdom,2,17.0,2021-07,0.0,13
560721,2021-07-20 13:32:00,17677.0,United Kingdom,24,29.76,2021-07,0.0,13
562433,2021-08-04 17:40:00,17677.0,United Kingdom,621,1016.04,2021-08,15.0,17
564965,2021-08-31 15:07:00,17677.0,United Kingdom,987,1565.82,2021-08,26.0,15
564966,2021-08-31 15:08:00,17677.0,United Kingdom,24,34.8,2021-08,0.0,15
566822,2021-09-15 11:33:00,17677.0,United Kingdom,181,320.68,2021-09,14.0,11
567171,2021-09-18 12:42:00,17677.0,United Kingdom,400,716.0,2021-09,3.0,12
